region,country,place,latitude,longitude,altitude,koppen
Region-5,Australia,BourkeAirport,-30.05,145.9633333333333,107,BSh
Region-5,Australia,Brewarrina,-30.01833333333333,146.94,115,BSh
Region-5,Australia,Bridgetown,-34.025,116.20333333333332,179,Csb
Region-5,Australia,BrisbaneAero,-27.433333333333337,153.19166666666666,5,Cfa
Region-5,Australia,BrokenHill,-32.00666666666667,141.48333333333335,281,BWh
Region-5,Australia,Brookton,-32.403333333333336,117.05166666666666,250,Csa
Region-5,Australia,BroomeAirport,-18.018333333333334,122.245,7,BSh
Region-5,Australia,BundabergAero,-24.941666666666663,152.355,31,Cfa
Region-5,Australia,BurketownAirport,-17.823333333333334,139.54666666666665,6,Aw
Region-5,Australia,BurrinjuckDam,-35.08166666666667,148.67333333333335,390,Cfa
Region-5,Australia,BushyPark,-42.75833333333333,146.97333333333333,27,Cfb
Region-5,Australia,Cabramurra,-35.95666666666666,148.43333333333334,1482,Cfb
Region-5,Australia,CairnsAero,-16.908333333333335,145.8083333333333,2,Am
Region-5,Australia,Camooweal,-19.951666666666668,138.145,231,BSh
Region-5,Australia,CanberraAirport,-35.35333333333333,149.20166666666665,577,Cfb
Region-5,Australia,CapeBorda,-35.78,136.65833333333333,158,Csb
Region-5,Australia,CapeBruny,-43.51833333333333,147.20499999999998,55,Cfb
Region-5,Australia,CapeGrim,-40.76333333333333,144.72333333333333,94,Csb
Region-5,Australia,CapeLeeuwin,-34.403333333333336,115.14833333333334,13,Csb
Region-5,Australia,CapeMoreton,-27.105,153.54666666666665,100,Cfa
Region-5,Australia,CapeNelson,-38.5,141.595,45,Csb
Region-5,Australia,CapeOtway,-38.885,143.57833333333335,80,Cfb
Region-5,Australia,Cardwell,-18.276666666666667,146.03166666666667,5,Am
Region-5,Australia,CarnarvonAirport,-24.91,113.68666666666668,4,BWh
Region-5,Australia,Carnegie,-25.861666666666668,123.01833333333332,448,BWh
Region-5,Australia,Castlemaine,-37.15166666666667,144.26833333333332,330,Cfb
Region-5,Australia,Ceduna,-32.195,133.76833333333337,15,BSk
Region-5,Australia,CharlevilleAero,-26.48333333333333,146.285,302,BSh
Region-5,Australia,ChartersTowersAirport,-20.111666666666668,146.29166666666669,290,BSh
Region-5,Australia,ChristmasIslandAero,-10.458333333333332,105.71666666666668,261,Am
Region-5,Australia,Cleve,-33.70666666666667,136.545,193,BSk
Region-5,Australia,CobarMO,-31.486666666666668,145.89333333333332,260,BSh
Region-5,Australia,CocosIslandAirport,-12.218333333333334,96.84,3,Af
Region-5,Australia,CoenAirport,-13.813333333333333,143.1266666666667,159,Aw
Region-5,Australia,CoffsHarbourAirport,-30.33,153.19666666666666,3,Cfa
Region-5,Australia,Collinsville,-20.57,147.9116666666667,196,BSh
Region-5,Australia,CondobolinAgResearch,-33.14833333333333,147.28666666666666,195,BSk
Region-5,Australia,CondobolinAirport,-33.07666666666667,147.28,193,BSk
Region-5,Australia,CooktownAirport,-15.51,145.20000000000002,5,Aw
Region-5,Australia,CoomaVisitorsCentre,-36.30666666666667,149.16166666666666,778,Cfb
Region-5,Australia,Coonabarabran,-31.33833333333333,149.33833333333334,520,Cfa
Region-5,Australia,CootamundraAirport,-34.696666666666665,148.05166666666668,335,Cfa
Region-5,Australia,CorowaAirport,-36.015,146.39333333333332,143,Cfa
Region-5,Australia,Corrigin,-32.39166666666667,117.90666666666668,295,BSk
Region-5,Australia,CorryongAirport,-36.26166666666666,147.94833333333332,290,Cfa
Region-5,Australia,CowraAirport,-33.86333333333334,148.67333333333335,300,Cfa
Region-5,Australia,CunderdinAirfield,-31.648333333333333,117.24666666666668,217,BSh
Region-5,Australia,Cunnamulla,-28.08,145.76,189,BSh
Region-5,Australia,CurtinSprings,-25.383333333333333,131.79333333333332,490,BWh
Region-5,Australia,Dalwallinu,-30.323333333333338,116.695,325,BSh
Region-5,Australia,DartmouthReservoir,-36.544999999999995,147.57333333333332,365,Cfa
Region-5,Australia,DarwinAirport,-12.46,130.93833333333333,30,Aw
Region-5,Australia,Denham,-25.975,113.61166666666666,6,BWh
Region-5,Australia,DeniliquinAirport,-35.595,145.00833333333333,94,BSk
Region-5,Australia,DerbyAero,-17.39,123.71666666666668,6,BSh
Region-5,Australia,DevonportAirport,-41.18666666666667,146.48999999999998,8,Cfb
Region-5,Australia,Donnybrook,-33.598333333333336,115.865,63,Csa
Region-5,Australia,Dover,-43.415000000000006,147.07166666666666,20,Cfb
Region-5,Australia,DubboAirport,-32.24,148.61833333333334,284,Cfa
Region-5,Australia,Dunedoo,-32.098333333333336,149.45666666666665,388,Cfa
Region-5,Australia,EastSale,-38.193333333333335,147.21,5,Cfb
Region-5,Australia,EchucaAerodrome,-36.23833333333333,144.835,96,BSk
Region-5,Australia,Elliston,-33.65,134.91166666666666,7,Csb
Region-5,Australia,Esperance,-33.89666666666667,121.93833333333336,25,Csb
Region-5,Australia,Eucla,-31.745,128.95833333333331,93,BSk
Region-5,Australia,Eudunda,-34.23,139.125,420,Cfa
Region-5,Australia,Eyre,-32.31166666666667,126.305,6,BSk
Region-5,Australia,FlindersIslandAirport,-40.13,148.015,9,Cfb
Region-5,Australia,ForbesAirport,-33.42666666666667,147.94,230,Cfa
Region-5,Australia,Forrest,-30.905,128.155,159,BWh
Region-5,Australia,GaboIsland,-37.57333333333334,149.995,15,Cfb
Region-5,Australia,GayndahAirport,-25.616666666666667,151.99333333333334,111,BSh
Region-5,Australia,GeorgetownAirport,-18.323333333333338,143.60000000000002,302,Aw
Region-5,Australia,GeraldtonAirport,-28.828333333333333,114.77666666666669,30,BSh
Region-5,Australia,Giles,-25.038333333333338,128.30666666666667,598,BWh
Region-5,Australia,GladstoneRadar,-23.881666666666668,151.32666666666665,75,Aw
Region-5,Australia,GlenInnesAg,-29.755,151.745,1060,Cfb
Region-5,Australia,GoulburnTAFE,-34.83,149.72,670,Cfb
Region-5,Australia,GoveAirport,-12.311666666666667,136.83666666666667,52,Aw
Region-5,Australia,Grenfell,-33.943333333333335,148.16333333333333,390,Cfa
Region-5,Australia,Grove,-42.99,147.12,65,Cfb
Region-5,Australia,Gulgong,-32.43,149.61333333333334,475,Cfa
Region-5,Australia,Gundagai,-35.13333333333333,148.175,225,Cfa
Region-5,Australia,GunnedahResourceCentre,-31.073333333333338,150.27833333333334,307,Cfa
Region-5,Australia,Guyra,-30.273333333333333,151.7433333333333,1329,Cfb
Region-5,Australia,HamiltonIslandAirport,-20.445,148.97166666666666,59,Aw
Region-5,Australia,Hawker,-31.924999999999997,138.46666666666667,340,BSh
Region-5,Australia,Hobart,-42.92166666666667,147.38333333333333,51,Cfb
Region-5,Australia,HobartAirport,-42.836666666666666,147.52,4,Cfb
Region-5,Australia,HornIsland,-10.59,142.32333333333332,4,Aw
Region-5,Australia,HorshamAerodrome,-36.68666666666667,142.20666666666665,134,BSk
Region-5,Australia,HughendenAirport,-20.831666666666667,144.23333333333332,316,BSh
Region-5,Australia,HumeReservoir,-36.123333333333335,147.11333333333334,184,Cfa
Region-5,Australia,Hyden,-32.485,118.97333333333334,299,BSk
Region-5,Australia,Ingham,-18.73,146.22833333333332,12,Am
Region-5,Australia,Injune,-25.89,148.56833333333333,390,BSh
Region-5,Australia,Innisfail,-17.566666666666666,146.04,10,Af
Region-5,Australia,InverellRaglanSt,-29.845,151.17333333333332,582,Cfa
Region-5,Australia,Isisford,-24.305,144.47666666666666,203,BSh
Region-5,Australia,JabiruAirport,-12.705,132.94666666666666,27,Aw
Region-5,Australia,Jarrahwood,-33.861666666666665,115.745,130,Csb
Region-5,Australia,Jervois,-23.03,136.19833333333332,328,BWh
Region-5,Australia,JurienBay,-30.348333333333333,115.10333333333334,2,Csa
Region-5,Australia,KIngIslandAirport,-39.94833333333333,143.8983333333333,35,Csb
Region-5,Australia,Kalbarri,-27.771666666666665,114.24,6,BSh
Region-5,Australia,Kalgoorlie-BoulderAirport,-30.791666666666668,121.47,365,BSh
Region-5,Australia,Kalumburu,-14.361666666666666,126.705,23,Aw
Region-5,Australia,KarijiniNorth,-22.3,118.53166666666668,474,BSh
Region-5,Australia,Karnet,-32.46666666666666,116.14,286,Csa
Region-5,Australia,Katanning,-33.696666666666665,117.63833333333332,320,Csb
Region-5,Australia,Katoomba,-33.78333333333334,150.355,1017,Cfb
Region-5,Australia,Keith,-36.17166666666667,140.38333333333333,29,BSk
Region-5,Australia,Kerang,-35.75833333333333,143.935,82,BSk
Region-5,Australia,Kimba,-33.18333333333333,136.475,280,BSk
Region-5,Australia,Kowanyama,-15.556666666666668,141.82333333333332,10,Aw
Region-5,Australia,KununurraAero,-15.855,128.76,44,Aw
Region-5,Australia,Kyancutta,-33.135,135.56333333333333,59,BSk
Region-5,Australia,LIawenee,-41.973333333333336,146.68333333333334,1057,Cfc
Region-5,Australia,LIsmoreAirport,-28.9,153.31,9,Cfa
Region-5,Australia,LadyElliotIsland,-24.17,152.79666666666665,4,Aw
Region-5,Australia,LakeCargelligoAirport,-33.28333333333333,146.39,169,BSh
Region-5,Australia,LakeEildon,-37.305,145.975,230,Cfb
Region-5,Australia,LakeLeake,-42.04,147.86833333333334,575,Cfb
Region-5,Australia,LakeStClair,-42.123333333333335,146.23,742,Cfb
Region-5,Australia,LakeVictoria,-34.096666666666664,141.27166666666668,26,BSk
Region-5,Australia,LakesEntrance,-37.89666666666667,148.03666666666666,4,Cfb
Region-5,Australia,Lancelin,-31.096666666666668,115.41,1,Csa
Region-5,Australia,LarapunaEddystonePoint,-41.04,148.41333333333336,20,Cfb
Region-5,Australia,LatrobeValleyAirport,-38.25666666666667,146.515,56,Cfb
Region-5,Australia,LauncestonAirport,-41.61833333333333,147.29333333333332,167,Cfb
Region-5,Australia,LavertonRAAF,-37.888333333333335,144.78833333333333,20,Cfb
Region-5,Australia,LearmonthAirport,-22.276666666666667,114.16333333333333,5,BWh
Region-5,Australia,LeonoraAero,-28.94,121.32833333333332,370,BWh
Region-5,Australia,Lithgow,-33.528333333333336,150.19833333333335,900,Cfb
Region-5,Australia,LockhartRiver,-12.793333333333331,143.32833333333335,19,Aw
Region-5,Australia,LoganCity,-27.686666666666667,153.2516666666667,14,Cfa
Region-5,Australia,LongreachAero,-23.471666666666668,144.36333333333334,192,BSh
Region-5,Australia,LordHoweIslandAero,-31.58666666666667,159.13833333333332,5,Cfa
Region-5,Australia,LowHead,-41.07833333333333,146.80833333333334,3,Cfb
Region-5,Australia,LowIsles,-16.388333333333332,145.60500000000002,3,Am
Region-5,Australia,LoxtonResearchCentre,-34.46666666666666,140.67000000000002,30,BSk
Region-5,Australia,MaatsuykerIsland,-43.696666666666665,146.29333333333335,147,Cfb
Region-5,Australia,MackayMO,-21.12,149.21833333333333,30,Csa
Region-5,Australia,MacquarieIsland,-54.58,158.955,6,ET
Region-5,Australia,MangaloreAirport,-36.915,145.19833333333332,141,Cfa
Region-5,Australia,ManingridaAirport,-12.091666666666669,134.23666666666665,28,Aw
Region-5,Australia,MarbleBar,-21.22,119.83166666666666,182,BSh
Region-5,Australia,Marrawah,-40.95333333333333,144.75666666666666,107,Cfb
Region-5,Australia,MarreeAero,-29.701666666666664,138.07666666666665,50,BWh
Region-5,Australia,Maryborough,-25.58,152.79166666666666,9,Cfb
Region-5,Australia,Maryborough,-25.58,152.79166666666666,9,Cfb
Region-5,Australia,MeekatharraAirport,-26.68166666666667,118.55666666666666,517,BWh
Region-5,Australia,MelbourneAirport,-37.74166666666667,144.91,113,Cfb
Region-5,Australia,MelbourneOlympicPark,-37.870000000000005,145.05666666666667,7,Cfb
Region-5,Australia,Menindee,-32.445,142.42,61,BWh
Region-5,Australia,Meningie,-35.724999999999994,139.35833333333335,3,Csb
Region-5,Australia,Merredin,-31.52,118.34,315,BSh
Region-5,Australia,MilduraAirport,-34.248333333333335,142.10333333333335,50,BSk
Region-5,Australia,Miles,-26.691666666666663,150.25833333333333,305,BSh
Region-5,Australia,Mitchell,-26.51666666666667,148.03333333333333,337,BSh
Region-5,Australia,MontoTownship,-24.935,151.16500000000002,239,Cfa
Region-5,Australia,MoranbahAirport,-22.136666666666667,148.12166666666667,232,BSh
Region-5,Australia,MorawaAirport,-29.223333333333333,116.065,271,BSh
Region-5,Australia,MoreeAero,-29.52166666666667,149.91666666666669,213,Cfa
Region-5,Australia,MoruyaHeads,-35.955,150.17000000000002,17,Cfb
Region-5,Australia,MountBarker,-35.10666666666667,138.91333333333336,359,Csb
Region-5,Australia,MountGambier,-37.81666666666667,140.81,63,Csb
Region-5,Australia,MountIsaAero,-20.733333333333334,139.50833333333333,340,BSh
Region-5,Australia,Mungindi,-29.03833333333333,149.0233333333333,160,BSh
Region-5,Australia,MurrayBridge,-35.156666666666666,139.305,33,BSk
Region-5,Australia,Murrurundi,-31.84,150.8516666666667,466,Cfa
Region-5,Australia,Murwillumbah,-28.369999999999997,153.45166666666668,8,Cfa
Region-5,Australia,Narooma,-36.28666666666667,150.1483333333333,25,Cfb
Region-5,Australia,NarranderaAirport,-34.730000000000004,146.58333333333334,145,BSk
Region-5,Australia,Narrogin,-32.93833333333333,117.245,338,Csa
Region-5,Australia,NewmanAero,-23.445,119.81333333333332,524,BWh
Region-5,Australia,NhillAirport,-36.355,141.725,139,BSk
Region-5,Australia,NorfolkIslandAero,-29.06666666666667,167.97833333333332,112,Cfa
Region-5,Australia,NormantonAirport,-17.706666666666667,141.10666666666663,18,Aw
Region-5,Australia,NowraRAN,-35.01499999999999,150.545,109,Cfb
Region-5,Australia,Nuriootpa,-34.52333333333333,139.03333333333333,275,Csa
Region-5,Australia,Ongerup,-34.03,118.54,286,BSk
Region-5,Australia,OnslowAirport,-21.68,115.155,11,BWh
Region-5,Australia,OodnadattaAirport,-27.581666666666667,135.50666666666666,117,BWh
Region-5,Australia,OrangeAirport,-33.42666666666667,149.175,945,Cfb
Region-5,Australia,Orbost,-37.736666666666665,148.46666666666667,63,Cfb
Region-5,Australia,Orford,-42.56166666666666,147.91833333333335,14,Cfb
Region-5,Australia,Ouyen,-35.075,142.375,65,BSk
Region-5,Australia,Palmerville,-16.0,144.11833333333334,204,Aw
Region-5,Australia,ParaburdooAero,-23.201666666666668,117.82833333333332,424,BWh
Region-5,Australia,ParkesAirport,-33.185,148.29,323,Cfa
Region-5,Australia,ParramattaNorth,-33.83333333333333,151.025,55,Cfa
Region-5,Australia,PatersonTocal,-32.695,151.63500000000002,30,Cfa
Region-5,Australia,PaynesFind,-29.291666666666664,117.685,339,BSh
Region-5,Australia,PeakHill,-32.75833333333333,148.225,285,Cfa
Region-5,Australia,PerthAirport,-31.98166666666667,116.025,15,Csa
Region-5,Australia,Pingelly,-32.535,117.165,297,Csa
Region-5,Australia,PointPerpendicular,-35.145,150.83,85,Cfb
Region-5,Australia,PortHedlandAirport,-20.401666666666667,118.70666666666666,6,BWh
Region-5,Australia,PortLincoln,-34.678333333333335,135.93666666666667,9,Csb
Region-5,Australia,PortMacquarieAirport,-31.435,152.94333333333333,4,Cfa
Region-5,Australia,PortlandCashmoreAirport,-38.38833333333333,141.49,81,Csb
Region-5,Australia,Proserpine,-20.538333333333338,148.58,20,Cwa
Region-5,Australia,Quirindi,-31.551666666666662,150.74166666666665,390,Cfa
Region-5,Australia,RabbitFlat,-20.26,130.08833333333334,340,BSh
Region-5,Australia,Ravensthorpe,-33.64833333333333,120.10833333333332,232,BSk
Region-5,Australia,RichmondAirport,-20.7,143.18166666666667,206,BSh
Region-5,Australia,RichmondRAAF,-33.60166666666667,150.82333333333335,19,Cfa
Region-5,Australia,Robe,-37.22666666666667,139.78666666666666,3,Csb
Region-5,Australia,RockhamptonAero,-23.418333333333333,150.53166666666667,10,BSh
Region-5,Australia,RomaAirport,-26.62,148.79333333333335,307,BSh
Region-5,Australia,Ross,-42.06666666666666,147.55499999999998,186,Cfb
Region-5,Australia,RottnestIsland,-32.041666666666664,115.51333333333334,43,Csa
Region-5,Australia,Rutherglen,-36.12833333333334,146.55666666666667,175,Cfa
Region-5,Australia,SconeAirport,-32.035,150.875,221,Cfa
Region-5,Australia,Scottsdale,-41.19166666666666,147.51333333333332,197,Cfb
Region-5,Australia,SeventeenSeventy,-24.19,151.91666666666666,41,Cfa
Region-5,Australia,SingletonDefence,-32.76833333333333,151.18833333333333,125,Cfa
Region-5,Australia,SmokyCape,-30.951666666666668,153.10666666666668,117,Cfa
Region-5,Australia,Snowtown,-33.77166666666667,138.22666666666666,109,BSk
Region-5,Australia,Springsure,-24.155,148.09666666666666,345,BSh
Region-5,Australia,StGeorgeAirport,-28.12,148.65833333333333,199,BSh
Region-5,Australia,StHelensAerodrome,-41.36166666666667,148.34166666666667,48,Cfb
Region-5,Australia,StrahanAerodrome,-42.18,145.32833333333332,21,Cfb
Region-5,Australia,StrathalbynRacecourse,-35.285,138.94333333333333,58,BSk
Region-5,Australia,Strathbogie,-36.91666666666667,146.80166666666668,501,Cfb
Region-5,Australia,StreakyBay,-32.849999999999994,134.27,45,BSh
Region-5,Australia,Surat,-27.205,149.08833333333334,246,BSh
Region-5,Australia,SwanHillAerodrome,-35.42666666666667,143.58333333333334,71,BSk
Region-5,Australia,Swansea,-42.16166666666667,148.10833333333332,48,Cfb
Region-5,Australia,SydneyAirport,-34.01166666666666,151.20499999999998,6,Cfa
Region-5,Australia,SydneyObservatoryHill,-33.915,151.23,39,Cfa
Region-5,Australia,Tabulam,-28.78,152.45499999999998,555,Cfa
Region-5,Australia,Tambo,-24.958333333333332,146.28833333333333,395,BSh
Region-5,Australia,Taralga,-34.428333333333335,149.835,845,Cfb
Region-5,Australia,TarcoolaAero,-30.73,134.63833333333332,123,BWh
Region-5,Australia,TareeAirport,-31.92,152.57166666666666,8,Cfa
Region-5,Australia,Taroom,-25.678333333333335,149.85833333333332,199,BSh
Region-5,Australia,Tatura,-36.459999999999994,145.27,114,Cfa
Region-5,Australia,TennantCreekAirport,-19.686666666666667,134.18333333333334,376,BSh
Region-5,Australia,Tenterfield,-29.12,152.02,838,Cfb
Region-5,Australia,Tewantin,-26.43,153.075,6,Cfa
Region-5,Australia,Texas,-28.87666666666667,151.17499999999998,295,BSh
Region-5,Australia,ThangoolAirport,-24.545,150.59166666666667,193,BSh
Region-5,Australia,ThargomindahAirport,-28.003333333333337,143.89,131,BWh
Region-5,Australia,TibooburraAirport,-29.501666666666665,142.09,176,BWh
Region-5,Australia,Tindal,-14.553333333333336,132.46166666666667,134,Aw
Region-5,Australia,TownsvilleAero,-19.323333333333338,146.84666666666666,4,Aw
Region-5,Australia,Tumbarumba,-35.835,148.07333333333332,645,Cfb
Region-5,Australia,VictorHarbor,-35.57666666666666,138.68166666666667,8,Csb
Region-5,Australia,VictoriaRiverDowns,-16.418333333333333,131.08666666666667,89,BSh
Region-5,Australia,Wagin,-33.345,117.375,256,BSk
Region-5,Australia,WalgettAirport,-30.05666666666667,148.15,133,BSh
Region-5,Australia,WalkaminResearchStation,-17.141666666666666,145.485,594,Aw
Region-5,Australia,Wanaaring,-29.716666666666665,144.22333333333333,108,BSh
Region-5,Australia,Wandering,-32.699999999999996,116.69,275,Csa
Region-5,Australia,Warmun,-17.091666666666665,128.22166666666666,203,Aw
Region-5,Australia,Warooka,-35.02666666666667,137.48,53,Csb
Region-5,Australia,Warwick,-28.236666666666665,152.10166666666666,475,Cfa
Region-5,Australia,Weipa_Aero,-12.733333333333333,141.94166666666666,18,Aw
Region-5,Australia,Wellington,-32.63166666666666,148.95166666666665,305,Cfa
Region-5,Australia,WestWyalongAirport,-33.96333333333333,147.26,257,BSk
Region-5,Australia,WilcanniaAerodrome,-31.53333333333333,143.39333333333332,94,BSh
Region-5,Australia,WilliamtownRAAF,-32.846666666666664,151.8516666666667,7,Cfa
Region-5,Australia,WillisIsland,-16.310000000000002,150.04166666666666,9,Aw
Region-5,Australia,WilsonsPromontory,-39.195,146.465,95,Cfb
Region-5,Australia,WilunaAero,-26.68,120.23333333333332,502,BSh
Region-5,Australia,WindorahAirport,-25.47,142.73833333333334,132,BWh
Region-5,Australia,WintonAirport,-22.42,143.085,192,BSh
Region-5,Australia,WonganHills,-30.933333333333337,116.72833333333334,283,BSh
Region-5,Australia,Wonthaggi,-38.64666666666667,145.6616666666667,55,Cfb
Region-5,Australia,Woolbrook,-31.04,151.35333333333332,925,Cfb
Region-5,Australia,Woomera,-31.185,136.83166666666668,167,BWh
Region-5,Australia,WynyardAirport,-41.06166666666667,145.80333333333334,12,Cfb
Region-5,Australia,Yamba,-29.511666666666667,153.43,27,Cfa
Region-5,Australia,YarrasMountSeaview,-31.401666666666667,152.32333333333332,155,Cfa
Region-5,Australia,Yongala,-33.08166666666666,138.78666666666666,521,BSk
Region-5,Australia,York,-31.981666666666666,116.84,179,Csa
Region-5,BruneiDarussalam,BRUNEI,4.95,114.93333333333334,43m,Af
Region-5,Fiji,LabasaAirfield,-16.479999999999997,179.37166666666667,12,Am
Region-5,Fiji,Lakeba,-18.233333333333334,-178.8,2,Af
Region-5,Fiji,LaucalaBay,-18.218333333333337,178.47166666666666,6,Af
Region-5,Fiji,MateiAirfield,-16.711666666666666,-179.95000000000002,"20
",Af
Region-5,Fiji,NadiAirport,-17.808333333333334,177.5016666666667,22,Am
Region-5,Fiji,NausoriAirport,-18.113333333333333,178.60500000000002,3,Af
Region-5,Fiji,RotumaIsland,-12.5,177.05,26,Af
Region-5,Fiji,SavusavuAirfield,-16.836666666666666,179.39,16,Af
Region-5,Fiji,YasawaIRara,-16.7,177.63,49,Am
Region-5,Indonesia,StasiunGeofisikaBandung,-6.885,107.66666666666666,791,Am
Region-5,Indonesia,StasiunGeofisikaDeliSerdang,3.506666666666667,98.61,86,Af
Region-5,Indonesia,StasiunGeofisikaKepahiang,-3.55,102.61666666666666,517,Af
Region-5,Indonesia,StasiunGeofisikaMalang,-8.15,112.45,285,Aw
Region-5,Indonesia,StasiunGeofisikaManado,1.4933333333333334,124.86666666666666,204,Af
Region-5,Indonesia,StasiunGeofisikaPasuruan,-7.726666666666667,112.645,832,Am
Region-5,Indonesia,StasiunKlimatologiBanjarbaru,-3.5233333333333334,114.87333333333332,55,Af
Region-5,Indonesia,StasiunKlimatologiBengkulu,-3.941666666666667,102.37166666666668,12,Af
Region-5,Indonesia,StasiunKlimatologiBogor,-6.5,106.75,207,Af
Region-5,Indonesia,StasiunKlimatologiDeliSerdang,3.6433333333333335,98.78833333333334,25,Af
Region-5,Indonesia,StasiunKlimatologiMempawah,0.1166666666666666,109.22333333333334,2,Af
Region-5,Indonesia,StasiunKlimatologiMinahasaUtara,1.6083333333333332,124.95666666666668,84,Af
Region-5,Indonesia,StasiunKlimatologiPadangPariaman,-0.6066666666666667,100.37,128,Af
Region-5,Indonesia,StasiunKlimatologiPalembang,-2.98,104.79833333333332,11,Af
Region-5,Indonesia,StasiunMeteorologiBeringin,-0.6100000000000001,114.59666666666666,42,Af
Region-5,Indonesia,StasiunMeteorologiBinaka,1.24,97.72166666666666,7,Af
Region-5,Indonesia,StasiunMeteorologiCiteko,-6.7,106.85,920,Af
Region-5,Indonesia,StasiunMeteorologiDepatiAmir,-2.1866666666666665,106.19666666666666,0,Af
Region-5,Indonesia,StasiunMeteorologiFLTobing,1.55,98.94666666666666,10,Af
Region-5,Indonesia,StasiunMeteorologiFatmawatiSoekarno,-3.9,102.35333333333332,24,Af
Region-5,Indonesia,StasiunMeteorologiGustiSyamsirAlam,-3.3,116.18666666666668,2,Af
Region-5,Indonesia,StasiunMeteorologiHASHananjoeddin,-2.75,107.75,50,Af
Region-5,Indonesia,StasiunMeteorologiIskandar,-2.796666666666667,111.71,22,Af
Region-5,Indonesia,StasiunMeteorologiJapura,-0.3966666666666666,102.33666666666666,19,Af
Region-5,Indonesia,StasiunMeteorologiJuanda,-7.3916666666666675,112.78333333333332,3,Aw
Region-5,Indonesia,StasiunMeteorologiKalianget,-7.071666666666666,113.98333333333332,3,BSh
Region-5,Indonesia,StasiunMeteorologiKalimarau,2.2066666666666666,117.43666666666668,13,Af
Region-5,Indonesia,StasiunMeteorologiKemayoran,-6.183333333333334,106.87333333333332,4,Am
Region-5,Indonesia,StasiunMeteorologiKertajati,-6.74,108.32833333333332,85,Aw
Region-5,Indonesia,StasiunMeteorologiKualanamu,3.7083333333333335,98.89333333333336,23,Aw
Region-5,Indonesia,StasiunMeteorologiMaritimBelawan,3.813333333333333,98.79,3,Am
Region-5,Indonesia,StasiunMeteorologiMaritimBitung,1.4916666666666667,125.245,4,Am
Region-5,Indonesia,StasiunMeteorologiMaritimTanjungPerak,-7.231666666666667,112.745,3,Aw
Region-5,Indonesia,StasiunMeteorologiMaritimTanjungPriok,-6.1466666666666665,106.95,3,Am
Region-5,Indonesia,StasiunMeteorologiNaha,3.6983333333333337,125.59,6,Af
Region-5,Indonesia,StasiunMeteorologiNangapinoh,-0.4366666666666667,111.48666666666666,40,Af
Region-5,Indonesia,StasiunMeteorologiPaloh,1.7733333333333334,109.3,15,Af
Region-5,Indonesia,StasiunMeteorologiPerakI,-7.258333333333334,112.76,3,Aw
Region-5,Indonesia,StasiunMeteorologiRahadiOesman,-1.8,109.98666666666666,9,Af
Region-5,Indonesia,StasiunMeteorologiSamRatulangi,1.6083333333333332,124.95666666666668,80,Af
Region-5,Indonesia,StasiunMeteorologiSangkapura,-5.8566666666666665,112.69666666666669,3,Aw
Region-5,Indonesia,StasiunMeteorologiSultanAjiMuhammadSulaimanSepinggan,-1.31,116.9,3,Af
Region-5,Indonesia,StasiunMeteorologiSultanMahmudBadaruddinII,-2.9516666666666667,104.70833333333334,10,Af
Region-5,Indonesia,StasiunMeteorologiSultanSyarifKasimII,0.505,101.51833333333332,39,Af
Region-5,Indonesia,StasiunMeteorologiSupadio,-0.185,109.45,3,Af
Region-5,Indonesia,StasiunMeteorologiSusilo,0.11,111.48666666666666,31,Af
Region-5,Indonesia,StasiunMeteorologiSyamsudinNoor,-3.4850000000000003,114.77333333333333,32,Am
Region-5,Indonesia,StasiunMeteorologiTemindung,-0.5466666666666666,117.21,10,Af
Region-5,Indonesia,StasiunMeteorologiTjilikRiwut,-2.236666666666667,113.95,27,Af
Region-5,Kiribati,Tarawa,1.35,172.93333333333334,2 ,Af
Region-5,Malaysia,BayanLepas,5.365,100.3,3,Af
Region-5,Malaysia,Bintulu,3.1366666666666667,113.065,24,Af
Region-5,Malaysia,KotaBharu,6.231666666666667,102.30333333333331,4,Af
Region-5,Malaysia,KotaKinabalu,6.011666666666667,116.11833333333333,2,Af
Region-5,Malaysia,Kuantan,3.8,103.27166666666668,15,Af
Region-5,Malaysia,Kuching,1.525,110.365,21,Af
Region-5,Malaysia,Labuan,5.345,115.28833333333334,28,Af
Region-5,Malaysia,Melaka,2.2666666666666666,102.25,9,Af
Region-5,Malaysia,Mersing,2.45,103.83333333333331,44,Af
Region-5,Malaysia,Miri,4.333333333333333,113.98333333333332,17,Af
Region-5,Malaysia,Sandakan,5.978333333333333,118.14833333333333,12,Af
Region-5,Malaysia,Sibu,2.25,111.96666666666668,31,Af
Region-5,Malaysia,Sitiawan,4.243333333333333,100.70666666666666,7,Af
Region-5,Malaysia,Subang,3.2,101.565,17,Af
Region-5,Malaysia,Tawau,4.3966666666666665,118.13,17,Af
Region-5,Philippines,AlabatQuezon_,14.1,122.01666666666668,5,Af
Region-5,Philippines,AmbulongTanauanBatangas,14.083333333333334,121.05,10.6,Aw
Region-5,Philippines,AparriCagayan,18.35,121.61666666666666,3,Am
Region-5,Philippines,BaguioCityBenguet,16.4,120.6,1500.18,Am
Region-5,Philippines,ButuanCityAgusanDelNorte,8.933333333333334,125.46666666666668,18,Af
Region-5,Philippines,CalapanOrientalMindoro,13.4,121.18333333333334,40.5,Af
Region-5,Philippines,CasiguranAurora,16.25,122.11666666666666,,Af
